transaction_name,amount,category,category_encoded
D1SN3Y H0TST4R*M3M0 - <ID>,134310.0,Hiburan,1
TIKET KERETA KAI - <ID>,83900.0,Transport,4
DRV KOPI KENANGAN CAFE - <ID>,91100.0,Makanan & Minuman,2
1K34*M3M0 - <ID>,520750.0,Belanja,0
IKEA*MEMO - <ID>,937000.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,770500.0,Tagihan,3
CINEMA XXI MOVIE TICKET - <ID>,213000.0,Hiburan,1
TOKOPEDIA*MEMO - <ID>,292000.0,Belanja,0
MCDONALDS MEAL PAYMENT - <ID>,81500.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,90100.0,Transport,4
MAKAN DI RESTORAN - <ID>,23100.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,362000.0,Tagihan,3
BELANJA FASHION*MEMO - <ID>,526140.0,Belanja,0
ISI PULSA/DATA*MEMO - <ID>,394050.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,590100.0,Belanja,0
GOPAY GO-RIDE - <ID>,83250.0,Transport,4
GRAB RIDE OVO - <ID>,51000.0,Transport,4
GRABFOOD MEMO - <ID>,111000.0,Makanan & Minuman,2
BELANJA ELEKTRONIK*MEMO - <ID>,602730.0,Belanja,0
GROCERY INDOMARET - <ID>,23000.0,Makanan & Minuman,2
GRAB RIDE OVO - <ID>,79920.0,Transport,4
GRAB RIDE OVO - <ID>,104340.0,Transport,4
DBT DISNEY HOTSTAR*MEMO - <ID>,230250.0,Hiburan,1
TIKET BIOSKOP XXI - <ID>,152000.0,Hiburan,1
B3L4NJ4 3L3KTR0N1K*M3M0 - <ID>,467250.0,Belanja,0
ISI PULSA/DATA*MEMO - <ID>,788500.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,588500.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,668000.0,Belanja,0
TIKET BUS DAMRI - <ID>,15250.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,97680.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,106250.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,62160.0,Makanan & Minuman,2
BOOKING HOTEL TRAVELOKA - <ID>,93750.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,196000.0,Hiburan,1
GR4BF00D M3M0 - <ID>,108100.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,929000.0,Belanja,0
MCDONALDS MEAL PAYMENT - <ID>,28860.0,Makanan & Minuman,2
M13 G4C04N R3ST - <ID>,86580.0,Makanan & Minuman,2
IKEA*MEMO - <ID>,896880.0,Belanja,0
TRF-V SPOTIFY*PREMIUM - <ID>,102750.0,Hiburan,1
B3L4NJ4 F4SH10N*M3M0 - <ID>,848500.0,Belanja,0
SHOPEEPAY*PROMO - <ID>,1014540.0,Belanja,0
GOPAY GO-RIDE - <ID>,53000.0,Transport,4
TRF-V MAKAN DI RESTORAN - <ID>,55000.0,Makanan & Minuman,2
T1K3T B10SK0P XX1 - <ID>,234250.0,Hiburan,1
GRABFOOD MEMO - <ID>,134000.0,Makanan & Minuman,2
PEMBAYARAN PAM*PDAM - <ID>,627500.0,Tagihan,3
TIKET KERETA KAI - <ID>,17900.0,Transport,4
PEMBAYARAN PLN*REK - <ID>,856920.0,Tagihan,3
GOPAY GO-RIDE - <ID>,71000.0,Transport,4
GRABFOOD MEMO - <ID>,46500.0,Makanan & Minuman,2
ISI PULSA/DATA*MEMO - <ID>,789100.0,Tagihan,3
TIKET KERETA KAI - <ID>,34500.0,Transport,4
BELANJA FASHION*MEMO - <ID>,295260.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,721000.0,Tagihan,3
CINEMA XXI MOVIE TICKET - <ID>,102000.0,Hiburan,1
DRV TIKET BIOSKOP XXI - <ID>,271950.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,405000.0,Tagihan,3
DRV IKEA*MEMO - <ID>,161000.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,441500.0,Belanja,0
B3L4NJ4 3L3KTR0N1K*M3M0 - <ID>,796000.0,Belanja,0
M-BCA ASURANSI*AUTO-DEBET - <ID>,129000.0,Tagihan,3
DRV GRABFOOD MEMO - <ID>,136530.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,371850.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,509490.0,Tagihan,3
D1SN3Y H0TST4R*M3M0 - <ID>,67710.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,582250.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,540570.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,659000.0,Tagihan,3
ISI PULSA/DATA*MEMO - <ID>,530900.0,Tagihan,3
M4K4N D1 R3ST0R4N - <ID>,106100.0,Makanan & Minuman,2
TIKET BIOSKOP XXI - <ID>,330780.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,134310.0,Hiburan,1
BELANJA ELEKTRONIK*MEMO - <ID>,634920.0,Belanja,0
TIKET PESAWAT - <ID>,1793000.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,87000.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,50100.0,Hiburan,1
SH0P33P4Y*PR0M0 - <ID>,783660.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,140970.0,Belanja,0
TIKET PESAWAT - <ID>,1038900.0,Transport,4
SPOTIFY*PREMIUM - <ID>,292500.0,Hiburan,1
TIKET KERETA KAI - <ID>,40500.0,Transport,4
M13 G4C04N R3ST - <ID>,99000.0,Makanan & Minuman,2
DBT ISI BENSIN PERTAMINA - <ID>,58000.0,Transport,4
T1K3T BUS D4MR1 - <ID>,14100.0,Transport,4
BELANJA FASHION*MEMO - <ID>,1021200.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,229100.0,Hiburan,1
TIKET PESAWAT - <ID>,3876120.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,108780.0,Makanan & Minuman,2
GROCERY INDOMARET - <ID>,40000.0,Makanan & Minuman,2
DBT GROCERY INDOMARET - <ID>,117500.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,58830.0,Hiburan,1
BELANJA FASHION*MEMO - <ID>,904650.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,123210.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,107000.0,Tagihan,3
ISI BENSIN PERTAMINA - <ID>,80000.0,Transport,4
TIKET BUS DAMRI - <ID>,27750.0,Transport,4
M-BCA DISNEY HOTSTAR*MEMO - <ID>,225000.0,Hiburan,1
MIE GACOAN REST - <ID>,68000.0,Makanan & Minuman,2
DISNEY HOTSTAR*MEMO - <ID>,265000.0,Hiburan,1
SPOTIFY*PREMIUM - <ID>,290250.0,Hiburan,1
GRAB RIDE OVO - <ID>,18870.0,Transport,4
TIKET KERETA KAI - <ID>,48000.0,Transport,4
MIE GACOAN REST - <ID>,131000.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,252500.0,Hiburan,1
GOPAY GO-RIDE - <ID>,55900.0,Transport,4
GRABFOOD MEMO - <ID>,94100.0,Makanan & Minuman,2
M-BCA PEMBAYARAN PLN*REK - <ID>,393000.0,Tagihan,3
NETFLIX*SUBSCRIPTION - <ID>,207000.0,Hiburan,1
TRF-V MAKAN DI RESTORAN - <ID>,54100.0,Makanan & Minuman,2
M4K4N D1 R3ST0R4N - <ID>,92000.0,Makanan & Minuman,2
GR0C3RY 1ND0M4R3T - <ID>,118750.0,Makanan & Minuman,2
M-BCA TIKET KERETA KAI - <ID>,22500.0,Transport,4
TIKET BIOSKOP XXI - <ID>,43500.0,Hiburan,1
TIKET BUS DAMRI - <ID>,100100.0,Transport,4
BELANJA FASHION*MEMO - <ID>,751000.0,Belanja,0
NETFLIX*SUBSCRIPTION - <ID>,136000.0,Hiburan,1
P3MB4Y4R4N PLN*R3K - <ID>,298000.0,Tagihan,3
GO-FOOD TRANSAKSI - <ID>,89000.0,Makanan & Minuman,2
PEMBAYARAN PLN*REK - <ID>,620100.0,Tagihan,3
DBT IKEA*MEMO - <ID>,608280.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,513500.0,Tagihan,3
TIKET BIOSKOP XXI - <ID>,300000.0,Hiburan,1
NETFLIX*SUBSCRIPTION - <ID>,80750.0,Hiburan,1
TRF-V GROCERY INDOMARET - <ID>,88500.0,Makanan & Minuman,2
TIKET KERETA KAI - <ID>,69000.0,Transport,4
TRF-V IKEA*MEMO - <ID>,76590.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,349000.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,187750.0,Belanja,0
ASURANSI*AUTO-DEBET - <ID>,598750.0,Tagihan,3
ASURANSI*AUTO-DEBET - <ID>,593250.0,Tagihan,3
TIKET PESAWAT - <ID>,1431000.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,146250.0,Hiburan,1
TOKOPEDIA*MEMO - <ID>,242500.0,Belanja,0
TRF-V BELANJA FASHION*MEMO - <ID>,1000100.0,Belanja,0
T1K3T P3S4W4T - <ID>,83250.0,Transport,4
DRV ASURANSI*AUTO-DEBET - <ID>,139860.0,Tagihan,3
M-BCA GRABFOOD MEMO - <ID>,138000.0,Makanan & Minuman,2
TIKET PESAWAT - <ID>,2179750.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,284160.0,Tagihan,3
IKEA*MEMO - <ID>,793000.0,Belanja,0
DRV PEMBAYARAN PLN*REK - <ID>,620500.0,Tagihan,3
IKEA*MEMO - <ID>,371850.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,442890.0,Tagihan,3
DBT GRAB RIDE OVO - <ID>,106560.0,Transport,4
TIKET PESAWAT - <ID>,2010500.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,95100.0,Tagihan,3
M-BCA GO-FOOD TRANSAKSI - <ID>,15750.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,64000.0,Transport,4
DBT BELANJA FASHION*MEMO - <ID>,180750.0,Belanja,0
GRABFOOD MEMO - <ID>,86000.0,Makanan & Minuman,2
CINEMA XXI MOVIE TICKET - <ID>,161250.0,Hiburan,1
MCDONALDS MEAL PAYMENT - <ID>,38000.0,Makanan & Minuman,2
ISI PULSA/DATA*MEMO - <ID>,105450.0,Tagihan,3
GROCERY INDOMARET - <ID>,136530.0,Makanan & Minuman,2
ASURANSI*AUTO-DEBET - <ID>,442500.0,Tagihan,3
BELANJA ELEKTRONIK*MEMO - <ID>,59940.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,302000.0,Hiburan,1
DRV IKEA*MEMO - <ID>,662900.0,Belanja,0
GR0C3RY 1ND0M4R3T - <ID>,77700.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,299700.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,562000.0,Belanja,0
ISI BENSIN PERTAMINA - <ID>,41000.0,Transport,4
MIE GACOAN REST - <ID>,68100.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,685750.0,Belanja,0
SHOPEEPAY*PROMO - <ID>,456000.0,Belanja,0
MCDONALDS MEAL PAYMENT - <ID>,144000.0,Makanan & Minuman,2
DRV GRABFOOD MEMO - <ID>,45100.0,Makanan & Minuman,2
DISNEY HOTSTAR*MEMO - <ID>,254190.0,Hiburan,1
NETFLIX*SUBSCRIPTION - <ID>,86000.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,239760.0,Hiburan,1
IKEA*MEMO - <ID>,128500.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,292000.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,656100.0,Belanja,0
DISNEY HOTSTAR*MEMO - <ID>,120000.0,Hiburan,1
M-BCA PEMBAYARAN PAM*PDAM - <ID>,723900.0,Tagihan,3
GROCERY INDOMARET - <ID>,44900.0,Makanan & Minuman,2
SHOPEEPAY*PROMO - <ID>,1093350.0,Belanja,0
MAKAN DI RESTORAN - <ID>,61900.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,724000.0,Belanja,0
GOPAY GO-RIDE - <ID>,73500.0,Transport,4
AMUSEMENT PARK ENTRANCE - <ID>,260900.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,155000.0,Tagihan,3
PEMBAYARAN PAM*PDAM - <ID>,404000.0,Tagihan,3
MAKAN DI RESTORAN - <ID>,152070.0,Makanan & Minuman,2
TRF-V DISNEY HOTSTAR*MEMO - <ID>,110000.0,Hiburan,1
TRF-V SHOPEEPAY*PROMO - <ID>,521700.0,Belanja,0
MIE GACOAN REST - <ID>,94350.0,Makanan & Minuman,2
TIKET PESAWAT - <ID>,898500.0,Transport,4
DISNEY HOTSTAR*MEMO - <ID>,142000.0,Hiburan,1
M-BCA TIKET BIOSKOP XXI - <ID>,46500.0,Hiburan,1
ASURANSI*AUTO-DEBET - <ID>,312000.0,Tagihan,3
DRV NETFLIX*SUBSCRIPTION - <ID>,201750.0,Hiburan,1
TIKET BIOSKOP XXI - <ID>,226000.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,294900.0,Tagihan,3
TIKET PESAWAT - <ID>,3014900.0,Transport,4
GRABFOOD MEMO - <ID>,150250.0,Makanan & Minuman,2
MAKAN DI RESTORAN - <ID>,22250.0,Makanan & Minuman,2
TRF-V PEMBAYARAN PLN*REK - <ID>,282000.0,Tagihan,3
ISI PULSA/DATA*MEMO - <ID>,685980.0,Tagihan,3
GRAB RIDE OVO - <ID>,85900.0,Transport,4
KOPI KENANGAN CAFE - <ID>,39500.0,Makanan & Minuman,2
TOKOPEDIA*MEMO - <ID>,438000.0,Belanja,0
P3MB4Y4R4N P4M*PD4M - <ID>,535250.0,Tagihan,3
ISI PULSA/DATA*MEMO - <ID>,744000.0,Tagihan,3
TIKET PESAWAT - <ID>,888750.0,Transport,4
SP0T1FY*PR3M1UM - <ID>,98250.0,Hiburan,1
BELANJA ELEKTRONIK*MEMO - <ID>,336250.0,Belanja,0
M-BCA BOOKING HOTEL TRAVELOKA - <ID>,31900.0,Transport,4
TIKET KERETA KAI - <ID>,17900.0,Transport,4
GRAB RIDE OVO - <ID>,40250.0,Transport,4
SHOPEEPAY*PROMO - <ID>,188700.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,217900.0,Tagihan,3
TIKET BIOSKOP XXI - <ID>,92130.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,250750.0,Tagihan,3
BOOKING HOTEL TRAVELOKA - <ID>,41070.0,Transport,4
CINEMA XXI MOVIE TICKET - <ID>,163750.0,Hiburan,1
TIKET BUS DAMRI - <ID>,19980.0,Transport,4
ASURANSI*AUTO-DEBET - <ID>,378000.0,Tagihan,3
TIKET BIOSKOP XXI - <ID>,180500.0,Hiburan,1
MIE GACOAN REST - <ID>,57500.0,Makanan & Minuman,2
1S1 B3NS1N P3RT4M1N4 - <ID>,31000.0,Transport,4
TIKET BUS DAMRI - <ID>,76590.0,Transport,4
GRAB RIDE OVO - <ID>,58000.0,Transport,4
KOPI KENANGAN CAFE - <ID>,126500.0,Makanan & Minuman,2
DRV BELANJA FASHION*MEMO - <ID>,1014540.0,Belanja,0
ISI PULSA/DATA*MEMO - <ID>,93240.0,Tagihan,3
MCDONALDS MEAL PAYMENT - <ID>,105000.0,Makanan & Minuman,2
N3TFL1X*SUBSCR1PT10N - <ID>,88750.0,Hiburan,1
MCDONALDS MEAL PAYMENT - <ID>,67100.0,Makanan & Minuman,2
DRV TIKET BIOSKOP XXI - <ID>,149850.0,Hiburan,1
ASURANSI*AUTO-DEBET - <ID>,627750.0,Tagihan,3
KOPI KENANGAN CAFE - <ID>,22100.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,84900.0,Transport,4
1S1 PULS4/D4T4*M3M0 - <ID>,498000.0,Tagihan,3
P3MB4Y4R4N PLN*R3K - <ID>,239000.0,Tagihan,3
B3L4NJ4 F4SH10N*M3M0 - <ID>,203000.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,642000.0,Tagihan,3
TIKET KERETA KAI - <ID>,64100.0,Transport,4
GOPAY GO-RIDE - <ID>,21900.0,Transport,4
DRV BELANJA FASHION*MEMO - <ID>,866000.0,Belanja,0
BOOKING HOTEL TRAVELOKA - <ID>,106000.0,Transport,4
KOPI KENANGAN CAFE - <ID>,32000.0,Makanan & Minuman,2
GRAB RIDE OVO - <ID>,90750.0,Transport,4
BOOKING HOTEL TRAVELOKA - <ID>,75000.0,Transport,4
TOKOPEDIA*MEMO - <ID>,555000.0,Belanja,0
BELANJA FASHION*MEMO - <ID>,506750.0,Belanja,0
ISI PULSA/DATA*MEMO - <ID>,625000.0,Tagihan,3
AMUSEMENT PARK ENTRANCE - <ID>,285270.0,Hiburan,1
MAKAN DI RESTORAN - <ID>,78000.0,Makanan & Minuman,2
TIKET KERETA KAI - <ID>,38250.0,Transport,4
B3L4NJ4 F4SH10N*M3M0 - <ID>,394050.0,Belanja,0
NETFLIX*SUBSCRIPTION - <ID>,138750.0,Hiburan,1
M-BCA ISI PULSA/DATA*MEMO - <ID>,611610.0,Tagihan,3
ISI BENSIN PERTAMINA - <ID>,58900.0,Transport,4
GO-FOOD TRANSAKSI - <ID>,67000.0,Makanan & Minuman,2
DBT ISI PULSA/DATA*MEMO - <ID>,151500.0,Tagihan,3
SPOTIFY*PREMIUM - <ID>,83000.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,286380.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,747000.0,Tagihan,3
ISI BENSIN PERTAMINA - <ID>,99100.0,Transport,4
T0K0P3D14*M3M0 - <ID>,745920.0,Belanja,0
TIKET BIOSKOP XXI - <ID>,33300.0,Hiburan,1
BOOKING HOTEL TRAVELOKA - <ID>,97000.0,Transport,4
TOKOPEDIA*MEMO - <ID>,226250.0,Belanja,0
T1K3T B10SK0P XX1 - <ID>,182000.0,Hiburan,1
M-BCA TIKET BUS DAMRI - <ID>,78810.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,46620.0,Makanan & Minuman,2
P3MB4Y4R4N PLN*R3K - <ID>,638250.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,134500.0,Hiburan,1
ISI BENSIN PERTAMINA - <ID>,41000.0,Transport,4
SHOPEEPAY*PROMO - <ID>,852900.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,317750.0,Tagihan,3
MCDONALDS MEAL PAYMENT - <ID>,145250.0,Makanan & Minuman,2
MIE GACOAN REST - <ID>,81900.0,Makanan & Minuman,2
INTERNET WIFI BROADBAND - <ID>,76590.0,Tagihan,3
CINEMA XXI MOVIE TICKET - <ID>,148740.0,Hiburan,1
DBT BELANJA FASHION*MEMO - <ID>,640500.0,Belanja,0
M4K4N D1 R3ST0R4N - <ID>,110000.0,Makanan & Minuman,2
T1K3T BUS D4MR1 - <ID>,59000.0,Transport,4
B00K1NG H0T3L TR4V3L0K4 - <ID>,95000.0,Transport,4
DBT TIKET PESAWAT - <ID>,2474900.0,Transport,4
PEMBAYARAN PAM*PDAM - <ID>,593000.0,Tagihan,3
TIKET PESAWAT - <ID>,1839000.0,Transport,4
BOOKING HOTEL TRAVELOKA - <ID>,102000.0,Transport,4
G0P4Y G0-R1D3 - <ID>,96000.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,506250.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,393250.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,698000.0,Tagihan,3
GO-FOOD TRANSAKSI - <ID>,95000.0,Makanan & Minuman,2
IKEA*MEMO - <ID>,759240.0,Belanja,0
GOPAY GO-RIDE - <ID>,27000.0,Transport,4
KOPI KENANGAN CAFE - <ID>,114330.0,Makanan & Minuman,2
M-BCA BELANJA ELEKTRONIK*MEMO - <ID>,452500.0,Belanja,0
INTERNET WIFI BROADBAND - <ID>,384000.0,Tagihan,3
MCDONALDS MEAL PAYMENT - <ID>,104000.0,Makanan & Minuman,2
BOOKING HOTEL TRAVELOKA - <ID>,36630.0,Transport,4
DBT SPOTIFY*PREMIUM - <ID>,259000.0,Hiburan,1
4SUR4NS1*4UT0-D3B3T - <ID>,635000.0,Tagihan,3
TIKET BUS DAMRI - <ID>,42000.0,Transport,4
TRF-V GRABFOOD MEMO - <ID>,105000.0,Makanan & Minuman,2
M-BCA GO-FOOD TRANSAKSI - <ID>,55000.0,Makanan & Minuman,2
TRF-V GOPAY GO-RIDE - <ID>,67000.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,62500.0,Makanan & Minuman,2
T1K3T K3R3T4 K41 - <ID>,64250.0,Transport,4
INTERNET WIFI BROADBAND - <ID>,358000.0,Tagihan,3
DBT GO-FOOD TRANSAKSI - <ID>,43290.0,Makanan & Minuman,2
DBT TOKOPEDIA*MEMO - <ID>,386500.0,Belanja,0
M13 G4C04N R3ST - <ID>,50750.0,Makanan & Minuman,2
ISI BENSIN PERTAMINA - <ID>,34500.0,Transport,4
BELANJA ELEKTRONIK*MEMO - <ID>,315500.0,Belanja,0
GRAB RIDE OVO - <ID>,47730.0,Transport,4
DRV BELANJA ELEKTRONIK*MEMO - <ID>,610000.0,Belanja,0
T1K3T B10SK0P XX1 - <ID>,148740.0,Hiburan,1
SHOPEEPAY*PROMO - <ID>,675000.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,110750.0,Hiburan,1
M-BCA PEMBAYARAN PLN*REK - <ID>,878010.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,162000.0,Belanja,0
MIE GACOAN REST - <ID>,41500.0,Makanan & Minuman,2
SP0T1FY*PR3M1UM - <ID>,296000.0,Hiburan,1
4SUR4NS1*4UT0-D3B3T - <ID>,592500.0,Tagihan,3
SPOTIFY*PREMIUM - <ID>,37000.0,Hiburan,1
GRAB RIDE OVO - <ID>,25900.0,Transport,4
NETFLIX*SUBSCRIPTION - <ID>,156100.0,Hiburan,1
DRV MIE GACOAN REST - <ID>,121000.0,Makanan & Minuman,2
IKEA*MEMO - <ID>,675000.0,Belanja,0
TIKET KERETA KAI - <ID>,76590.0,Transport,4
IKEA*MEMO - <ID>,381000.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,103750.0,Tagihan,3
DRV NETFLIX*SUBSCRIPTION - <ID>,101010.0,Hiburan,1
MCDONALDS MEAL PAYMENT - <ID>,123500.0,Makanan & Minuman,2
MAKAN DI RESTORAN - <ID>,78810.0,Makanan & Minuman,2
SPOTIFY*PREMIUM - <ID>,196000.0,Hiburan,1
KOPI KENANGAN CAFE - <ID>,110000.0,Makanan & Minuman,2
T1K3T B10SK0P XX1 - <ID>,134310.0,Hiburan,1
INTERNET WIFI BROADBAND - <ID>,757020.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,283000.0,Hiburan,1
T1K3T P3S4W4T - <ID>,73260.0,Transport,4
TRF-V BELANJA FASHION*MEMO - <ID>,150500.0,Belanja,0
CINEMA XXI MOVIE TICKET - <ID>,291500.0,Hiburan,1
DBT BELANJA ELEKTRONIK*MEMO - <ID>,587190.0,Belanja,0
PEMBAYARAN PAM*PDAM - <ID>,644100.0,Tagihan,3
SPOTIFY*PREMIUM - <ID>,295750.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,77500.0,Hiburan,1
TRF-V IKEA*MEMO - <ID>,70250.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,315240.0,Belanja,0
TOKOPEDIA*MEMO - <ID>,186500.0,Belanja,0
TIKET BIOSKOP XXI - <ID>,65000.0,Hiburan,1
GRAB RIDE OVO - <ID>,68100.0,Transport,4
MCDONALDS MEAL PAYMENT - <ID>,78100.0,Makanan & Minuman,2
SHOPEEPAY*PROMO - <ID>,691530.0,Belanja,0
TIKET KERETA KAI - <ID>,49950.0,Transport,4
DRV TOKOPEDIA*MEMO - <ID>,714750.0,Belanja,0
T1K3T B10SK0P XX1 - <ID>,252750.0,Hiburan,1
1S1 PULS4/D4T4*M3M0 - <ID>,683760.0,Tagihan,3
DISNEY HOTSTAR*MEMO - <ID>,172050.0,Hiburan,1
DRV MIE GACOAN REST - <ID>,71100.0,Makanan & Minuman,2
SP0T1FY*PR3M1UM - <ID>,106000.0,Hiburan,1
ASURANSI*AUTO-DEBET - <ID>,57500.0,Tagihan,3
GROCERY INDOMARET - <ID>,136530.0,Makanan & Minuman,2
1K34*M3M0 - <ID>,456000.0,Belanja,0
GRAB RIDE OVO - <ID>,70900.0,Transport,4
ASURANSI*AUTO-DEBET - <ID>,800250.0,Tagihan,3
GRABFOOD MEMO - <ID>,27100.0,Makanan & Minuman,2
NETFLIX*SUBSCRIPTION - <ID>,272000.0,Hiburan,1
ASURANSI*AUTO-DEBET - <ID>,470250.0,Tagihan,3
INTERNET WIFI BROADBAND - <ID>,213000.0,Tagihan,3
SPOTIFY*PREMIUM - <ID>,100250.0,Hiburan,1
CINEMA XXI MOVIE TICKET - <ID>,147500.0,Hiburan,1
AMUSEMENT PARK ENTRANCE - <ID>,262000.0,Hiburan,1
MAKAN DI RESTORAN - <ID>,66600.0,Makanan & Minuman,2
TIKET KERETA KAI - <ID>,41000.0,Transport,4
TRF-V GRAB RIDE OVO - <ID>,74370.0,Transport,4
DBT IKEA*MEMO - <ID>,310000.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,702000.0,Tagihan,3
IKEA*MEMO - <ID>,342900.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,239000.0,Hiburan,1
1K34*M3M0 - <ID>,890100.0,Belanja,0
NETFLIX*SUBSCRIPTION - <ID>,145100.0,Hiburan,1
PEMBAYARAN PAM*PDAM - <ID>,89910.0,Tagihan,3
GOPAY GO-RIDE - <ID>,58830.0,Transport,4
TRF-V MAKAN DI RESTORAN - <ID>,90500.0,Makanan & Minuman,2
AMUSEMENT PARK ENTRANCE - <ID>,111000.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,488400.0,Tagihan,3
GO-FOOD TRANSAKSI - <ID>,26000.0,Makanan & Minuman,2
T0K0P3D14*M3M0 - <ID>,953000.0,Belanja,0
BELANJA ELEKTRONIK*MEMO - <ID>,626750.0,Belanja,0
PEMBAYARAN PLN*REK - <ID>,186480.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,380500.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,86580.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,631000.0,Tagihan,3
TOKOPEDIA*MEMO - <ID>,902430.0,Belanja,0
AMUSEMENT PARK ENTRANCE - <ID>,305250.0,Hiburan,1
GR4B R1D3 0V0 - <ID>,19980.0,Transport,4
GROCERY INDOMARET - <ID>,107100.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,869500.0,Belanja,0
MIE GACOAN REST - <ID>,120000.0,Makanan & Minuman,2
M-BCA GRABFOOD MEMO - <ID>,91900.0,Makanan & Minuman,2
M-BCA PEMBAYARAN PLN*REK - <ID>,205500.0,Tagihan,3
PEMBAYARAN PLN*REK - <ID>,120000.0,Tagihan,3
K0P1 K3N4NG4N C4F3 - <ID>,70000.0,Makanan & Minuman,2
MCDONALDS MEAL PAYMENT - <ID>,42900.0,Makanan & Minuman,2
BELANJA FASHION*MEMO - <ID>,644910.0,Belanja,0
BOOKING HOTEL TRAVELOKA - <ID>,63500.0,Transport,4
DBT DISNEY HOTSTAR*MEMO - <ID>,218670.0,Hiburan,1
PEMBAYARAN PLN*REK - <ID>,690420.0,Tagihan,3
